
Program Started
AES		 , nan		 ,  0		 , 0FFT		 , nan		 ,  0		 , 2SHA		 , nan		 ,  0		 , 0BFS		 , nan		 ,  0		 , 2KMP		 , nan		 ,  0		 , 0GEMM		 , nan		 ,  0		 , 3SORT		 , nan		 ,  0		 , 0SPMV		 , nan		 ,  0		 , 1
AES		 , 1.196		 , 27		 , 312FFT		 , 1.076		 ,  4		 , 341SHA		 , 1.367		 ,  9		 , 322BFS		 , 1.139		 ,  2		 , 317KMP		 , 1.111		 , 13		 , 317GEMM		 , 1.241		 ,  1		 , 312SORT		 , 1.152		 , 26		 , 285SPMV		 , 1.551		 ,  7		 , 330
AES		 , 1.192		 , 27		 , 313FFT		 , 1.341		 ,  5		 , 341SHA		 , 1.363		 ,  9		 , 323BFS		 , 1.136		 ,  2		 , 317KMP		 , 1.107		 , 13		 , 317GEMM		 , 1.237		 ,  1		 , 317SORT		 , 1.148		 , 26		 , 285SPMV		 , 1.546		 ,  7		 , 331
AES		 , 1.189		 , 27		 , 314FFT		 , 1.336		 ,  5		 , 342SHA		 , 1.358		 ,  9		 , 325BFS		 , 1.132		 ,  2		 , 317KMP		 , 1.104		 , 13		 , 317GEMM		 , 1.233		 ,  1		 , 318SORT		 , 1.145		 , 26		 , 286SPMV		 , 1.541		 ,  7		 , 333
AES		 , 1.185		 , 27		 , 315FFT		 , 1.332		 ,  5		 , 344SHA		 , 1.354		 ,  9		 , 327BFS		 , 1.129		 ,  2		 , 317KMP		 , 1.100		 , 13		 , 317GEMM		 , 1.229		 ,  1		 , 319SORT		 , 1.141		 , 26		 , 287SPMV		 , 1.536		 ,  7		 , 334
AES		 , 1.181		 , 27		 , 316FFT		 , 1.328		 ,  5		 , 347SHA		 , 1.350		 ,  9		 , 327BFS		 , 1.125		 ,  2		 , 317KMP		 , 1.097		 , 13		 , 317GEMM		 , 1.225		 ,  1		 , 320SORT		 , 1.138		 , 26		 , 289SPMV		 , 1.531		 ,  7		 , 335
AES		 , 1.178		 , 27		 , 316FFT		 , 1.324		 ,  5		 , 348SHA		 , 1.346		 ,  9		 , 328BFS		 , 1.121		 ,  2		 , 319KMP		 , 1.093		 , 13		 , 318GEMM		 , 1.221		 ,  1		 , 321SORT		 , 1.134		 , 26		 , 290SPMV		 , 1.526		 ,  7		 , 336
AES		 , 1.174		 , 27		 , 317FFT		 , 1.320		 ,  5		 , 348SHA		 , 1.342		 ,  9		 , 329BFS		 , 1.118		 ,  2		 , 319KMP		 , 1.090		 , 13		 , 320GEMM		 , 1.217		 ,  1		 , 323SORT		 , 1.130		 , 26		 , 292SPMV		 , 1.522		 ,  7		 , 336
AES		 , 1.170		 , 27		 , 317FFT		 , 1.316		 ,  5		 , 351SHA		 , 1.337		 ,  9		 , 329BFS		 , 1.115		 ,  2		 , 319KMP		 , 1.170		 , 14		 , 320GEMM		 , 1.214		 ,  1		 , 324SORT		 , 1.127		 , 26		 , 293SPMV		 , 1.517		 ,  7		 , 339
AES		 , 1.167		 , 27		 , 318FFT		 , 1.312		 ,  5		 , 353SHA		 , 1.333		 ,  9		 , 329BFS		 , 1.111		 ,  2		 , 319KMP		 , 1.167		 , 14		 , 322GEMM		 , 1.210		 ,  1		 , 324SORT		 , 1.123		 , 26		 , 296SPMV		 , 1.512		 ,  7		 , 339
AES		 , 1.163		 , 27		 , 319FFT		 , 1.308		 ,  5		 , 355SHA		 , 1.329		 ,  9		 , 329BFS		 , 1.108		 ,  2		 , 319KMP		 , 1.163		 , 14		 , 322GEMM		 , 1.206		 ,  1		 , 325SORT		 , 1.120		 , 26		 , 298SPMV		 , 1.508		 ,  7		 , 341
AES		 , 1.160		 , 27		 , 319FFT		 , 1.304		 ,  5		 , 357SHA		 , 1.325		 ,  9		 , 331BFS		 , 1.104		 ,  2		 , 319KMP		 , 1.160		 , 14		 , 324GEMM		 , 1.202		 ,  1		 , 325SORT		 , 1.117		 , 26		 , 299SPMV		 , 1.503		 ,  7		 , 342
AES		 , 1.156		 , 27		 , 320FFT		 , 1.300		 ,  5		 , 358SHA		 , 1.321		 ,  9		 , 331BFS		 , 1.101		 ,  2		 , 320KMP		 , 1.156		 , 14		 , 325GEMM		 , 1.199		 ,  1		 , 327SORT		 , 1.113		 , 26		 , 300SPMV		 , 1.498		 ,  7		 , 343
AES		 , 1.152		 , 27		 , 320FFT		 , 1.296		 ,  5		 , 361SHA		 , 1.317		 ,  9		 , 332BFS		 , 1.098		 ,  2		 , 321KMP		 , 1.152		 , 14		 , 325GEMM		 , 1.195		 ,  1		 , 329SORT		 , 1.110		 , 26		 , 300SPMV		 , 1.494		 ,  7		 , 344
AES		 , 1.149		 , 27		 , 322FFT		 , 1.292		 ,  5		 , 362SHA		 , 1.313		 ,  9		 , 332BFS		 , 1.094		 ,  2		 , 322KMP		 , 1.149		 , 14		 , 326GEMM		 , 1.191		 ,  1		 , 329SORT		 , 1.106		 , 26		 , 301SPMV		 , 1.489		 ,  7		 , 346
AES		 , 1.145		 , 27		 , 324FFT		 , 1.288		 ,  5		 , 363SHA		 , 1.309		 ,  9		 , 334BFS		 , 1.091		 ,  2		 , 322KMP		 , 1.145		 , 14		 , 326GEMM		 , 1.188		 ,  1		 , 331SORT		 , 1.103		 , 26		 , 302SPMV		 , 1.485		 ,  7		 , 346
AES		 , 1.142		 , 27		 , 326FFT		 , 1.284		 ,  5		 , 364SHA		 , 1.305		 ,  9		 , 335BFS		 , 1.088		 ,  2		 , 323KMP		 , 1.142		 , 14		 , 326GEMM		 , 1.184		 ,  1		 , 332SORT		 , 1.100		 , 26		 , 303SPMV		 , 1.480		 ,  7		 , 347
AES		 , 1.139		 , 27		 , 326FFT		 , 1.280		 ,  5		 , 366SHA		 , 1.301		 ,  9		 , 337BFS		 , 1.084		 ,  2		 , 326KMP		 , 1.139		 , 14		 , 326GEMM		 , 1.181		 ,  1		 , 332SORT		 , 1.139		 , 27		 , 304SPMV		 , 1.476		 ,  7		 , 347
AES		 , 1.135		 , 27		 , 328FFT		 , 1.276		 ,  5		 , 366SHA		 , 1.297		 ,  9		 , 338BFS		 , 1.081		 ,  2		 , 329KMP		 , 1.135		 , 14		 , 326GEMM		 , 1.177		 ,  1		 , 332SORT		 , 1.135		 , 27		 , 305SPMV		 , 1.471		 ,  7		 , 348
AES		 , 1.132		 , 27		 , 330FFT		 , 1.272		 ,  5		 , 367SHA		 , 1.293		 ,  9		 , 338BFS		 , 1.078		 ,  2		 , 329KMP		 , 1.132		 , 14		 , 326GEMM		 , 1.174		 ,  1		 , 334SORT		 , 1.132		 , 27		 , 306SPMV		 , 1.467		 ,  7		 , 350
AES		 , 1.128		 , 27		 , 332FFT		 , 1.269		 ,  5		 , 368SHA		 , 1.290		 ,  9		 , 339BFS		 , 1.075		 ,  2		 , 329KMP		 , 1.128		 , 14		 , 327GEMM		 , 1.170		 ,  1		 , 335SORT		 , 1.128		 , 27		 , 307SPMV		 , 1.463		 ,  7		 , 351
AES		 , 1.125		 , 27		 , 333FFT		 , 1.265		 ,  5		 , 371SHA		 , 1.286		 ,  9		 , 341BFS		 , 1.607		 ,  3		 , 331KMP		 , 1.125		 , 14		 , 327GEMM		 , 1.167		 ,  1		 , 335SORT		 , 1.125		 , 27		 , 307SPMV		 , 1.458		 ,  7		 , 351
AES		 , 1.122		 , 27		 , 334FFT		 , 1.261		 ,  5		 , 371SHA		 , 1.282		 ,  9		 , 342BFS		 , 1.602		 ,  3		 , 333KMP		 , 1.122		 , 14		 , 327GEMM		 , 1.163		 ,  1		 , 337SORT		 , 1.163		 , 28		 , 308SPMV		 , 1.454		 ,  7		 , 352
AES		 , 1.118		 , 27		 , 335FFT		 , 1.257		 ,  5		 , 371SHA		 , 1.278		 ,  9		 , 343BFS		 , 1.598		 ,  3		 , 333KMP		 , 1.118		 , 14		 , 329GEMM		 , 1.160		 ,  1		 , 338SORT		 , 1.160		 , 28		 , 311SPMV		 , 1.450		 ,  7		 , 352
AES		 , 1.115		 , 27		 , 335FFT		 , 1.254		 ,  5		 , 371SHA		 , 1.274		 ,  9		 , 346BFS		 , 1.593		 ,  3		 , 334KMP		 , 1.115		 , 14		 , 330GEMM		 , 1.156		 ,  1		 , 340SORT		 , 1.156		 , 28		 , 311SPMV		 , 1.445		 ,  7		 , 353
AES		 , 1.112		 , 27		 , 335FFT		 , 1.250		 ,  5		 , 373SHA		 , 1.271		 ,  9		 , 347BFS		 , 1.588		 ,  3		 , 334KMP		 , 1.112		 , 14		 , 330GEMM		 , 1.153		 ,  1		 , 342SORT		 , 1.153		 , 28		 , 313SPMV		 , 1.441		 ,  7		 , 354
AES		 , 1.109		 , 27		 , 337FFT		 , 1.246		 ,  5		 , 374SHA		 , 1.267		 ,  9		 , 349BFS		 , 1.584		 ,  3		 , 334KMP		 , 1.109		 , 14		 , 330GEMM		 , 1.150		 ,  1		 , 343SORT		 , 1.150		 , 28		 , 313SPMV		 , 1.437		 ,  7		 , 356
AES		 , 1.105		 , 27		 , 339FFT		 , 1.243		 ,  5		 , 375SHA		 , 1.263		 ,  9		 , 349BFS		 , 1.579		 ,  3		 , 335KMP		 , 1.105		 , 14		 , 331GEMM		 , 1.146		 ,  1		 , 344SORT		 , 1.146		 , 28		 , 314SPMV		 , 1.433		 ,  7		 , 357
AES		 , 1.143		 , 28		 , 339FFT		 , 1.239		 ,  5		 , 377SHA		 , 1.259		 ,  9		 , 351BFS		 , 1.574		 ,  3		 , 335KMP		 , 1.102		 , 14		 , 332GEMM		 , 1.143		 ,  1		 , 346SORT		 , 1.143		 , 28		 , 315SPMV		 , 1.429		 ,  7		 , 357
AES		 , 1.140		 , 28		 , 339FFT		 , 1.235		 ,  5		 , 377SHA		 , 1.256		 ,  9		 , 352BFS		 , 1.570		 ,  3		 , 338KMP		 , 1.099		 , 14		 , 334GEMM		 , 1.140		 ,  1		 , 348SORT		 , 1.140		 , 28		 , 315SPMV		 , 1.424		 ,  7		 , 357
AES		 , 1.136		 , 28		 , 339FFT		 , 1.232		 ,  5		 , 378SHA		 , 1.252		 ,  9		 , 354BFS		 , 1.565		 ,  3		 , 339KMP		 , 1.096		 , 14		 , 335GEMM		 , 1.136		 ,  1		 , 349SORT		 , 1.136		 , 28		 , 316SPMV		 , 1.420		 ,  7		 , 358
AES		 , 1.133		 , 28		 , 340FFT		 , 1.228		 ,  5		 , 380SHA		 , 1.249		 ,  9		 , 357BFS		 , 1.561		 ,  3		 , 339KMP		 , 1.092		 , 14		 , 336GEMM		 , 1.133		 ,  1		 , 349SORT		 , 1.173		 , 29		 , 316SPMV		 , 1.416		 ,  7		 , 359
AES		 , 1.130		 , 28		 , 344FFT		 , 1.225		 ,  5		 , 380SHA		 , 1.245		 ,  9		 , 357BFS		 , 1.556		 ,  3		 , 339KMP		 , 1.167		 , 15		 , 337GEMM		 , 1.130		 ,  1		 , 350SORT		 , 1.170		 , 29		 , 316SPMV		 , 1.412		 ,  7		 , 361
AES		 , 1.126		 , 28		 , 346FFT		 , 1.221		 ,  5		 , 382SHA		 , 1.241		 ,  9		 , 358BFS		 , 1.552		 ,  3		 , 340KMP		 , 1.164		 , 15		 , 338GEMM		 , 1.126		 ,  1		 , 351SORT		 , 1.167		 , 29		 , 316SPMV		 , 1.408		 ,  7		 , 361
AES		 , 1.123		 , 28		 , 347FFT		 , 1.218		 ,  5		 , 382SHA		 , 1.238		 ,  9		 , 358BFS		 , 1.547		 ,  3		 , 341KMP		 , 1.160		 , 15		 , 339GEMM		 , 1.123		 ,  1		 , 354SORT		 , 1.163		 , 29		 , 318SPMV		 , 1.404		 ,  7		 , 361
AES		 , 1.120		 , 28		 , 348FFT		 , 1.214		 ,  5		 , 383SHA		 , 1.234		 ,  9		 , 359BFS		 , 1.543		 ,  3		 , 341KMP		 , 1.157		 , 15		 , 341GEMM		 , 1.120		 ,  1		 , 354SORT		 , 1.160		 , 29		 , 318SPMV		 , 1.400		 ,  7		 , 364
AES		 , 1.117		 , 28		 , 349FFT		 , 1.211		 ,  5		 , 385SHA		 , 1.231		 ,  9		 , 359BFS		 , 1.538		 ,  3		 , 341KMP		 , 1.154		 , 15		 , 342GEMM		 , 1.117		 ,  1		 , 356SORT		 , 1.157		 , 29		 , 319SPMV		 , 1.396		 ,  7		 , 365
AES		 , 1.114		 , 28		 , 349FFT		 , 1.207		 ,  5		 , 386SHA		 , 1.227		 ,  9		 , 360BFS		 , 1.534		 ,  3		 , 342KMP		 , 1.151		 , 15		 , 343GEMM		 , 1.114		 ,  1		 , 357SORT		 , 1.153		 , 29		 , 320SPMV		 , 1.392		 ,  7		 , 367
AES		 , 1.150		 , 29		 , 349FFT		 , 1.204		 ,  5		 , 387SHA		 , 1.224		 ,  9		 , 361BFS		 , 1.530		 ,  3		 , 344KMP		 , 1.147		 , 15		 , 343GEMM		 , 1.110		 ,  1		 , 358SORT		 , 1.150		 , 29		 , 322SPMV		 , 1.388		 ,  7		 , 368
AES		 , 1.147		 , 29		 , 349FFT		 , 1.201		 ,  5		 , 390SHA		 , 1.220		 ,  9		 , 363BFS		 , 1.525		 ,  3		 , 345KMP		 , 1.144		 , 15		 , 343GEMM		 , 1.107		 ,  1		 , 359SORT		 , 1.147		 , 29		 , 322SPMV		 , 1.384		 ,  7		 , 369
AES		 , 1.144		 , 29		 , 351FFT		 , 1.197		 ,  5		 , 391SHA		 , 1.217		 ,  9		 , 364BFS		 , 1.521		 ,  3		 , 345KMP		 , 1.141		 , 15		 , 343GEMM		 , 1.104		 ,  1		 , 361SORT		 , 1.144		 , 29		 , 323SPMV		 , 1.380		 ,  7		 , 370
AES		 , 1.140		 , 29		 , 352FFT		 , 1.194		 ,  5		 , 391SHA		 , 1.213		 ,  9		 , 366BFS		 , 1.517		 ,  3		 , 345KMP		 , 1.213		 , 16		 , 344GEMM		 , 1.101		 ,  1		 , 363SORT		 , 1.140		 , 29		 , 324SPMV		 , 1.376		 ,  7		 , 371
AES		 , 1.137		 , 29		 , 353FFT		 , 1.190		 ,  5		 , 393SHA		 , 1.210		 ,  9		 , 366BFS		 , 1.513		 ,  3		 , 346KMP		 , 1.210		 , 16		 , 344GEMM		 , 1.098		 ,  1		 , 365SORT		 , 1.137		 , 29		 , 326SPMV		 , 1.373		 ,  7		 , 371
AES		 , 1.134		 , 29		 , 354FFT		 , 1.187		 ,  5		 , 393SHA		 , 1.207		 ,  9		 , 367BFS		 , 1.508		 ,  3		 , 347KMP		 , 1.207		 , 16		 , 345GEMM		 , 1.095		 ,  1		 , 368SORT		 , 1.134		 , 29		 , 326SPMV		 , 1.369		 ,  7		 , 372
AES		 , 1.131		 , 29		 , 355FFT		 , 1.184		 ,  5		 , 395SHA		 , 1.203		 ,  9		 , 367BFS		 , 1.504		 ,  3		 , 348KMP		 , 1.203		 , 16		 , 346GEMM		 , 1.092		 ,  1		 , 369SORT		 , 1.131		 , 29		 , 327SPMV		 , 1.365		 ,  7		 , 373
AES		 , 1.128		 , 29		 , 355FFT		 , 1.181		 ,  5		 , 395SHA		 , 1.200		 ,  9		 , 369BFS		 , 1.500		 ,  3		 , 348KMP		 , 1.200		 , 16		 , 348GEMM		 , 1.089		 ,  1		 , 372SORT		 , 1.128		 , 29		 , 328SPMV		 , 1.361		 ,  7		 , 373
AES		 , 1.125		 , 29		 , 355FFT		 , 1.177		 ,  5		 , 396SHA		 , 1.197		 ,  9		 , 370BFS		 , 1.496		 ,  3		 , 349KMP		 , 1.197		 , 16		 , 349GEMM		 , 1.086		 ,  1		 , 373SORT		 , 1.125		 , 29		 , 329SPMV		 , 1.357		 ,  7		 , 375
AES		 , 1.122		 , 29		 , 357FFT		 , 1.174		 ,  5		 , 396SHA		 , 1.193		 ,  9		 , 372BFS		 , 1.492		 ,  3		 , 350KMP		 , 1.193		 , 16		 , 351GEMM		 , 1.083		 ,  1		 , 373SORT		 , 1.122		 , 29		 , 330SPMV		 , 1.354		 ,  7		 , 375
AES		 , 1.157		 , 30		 , 357FFT		 , 1.171		 ,  5		 , 396SHA		 , 1.190		 ,  9		 , 374BFS		 , 1.488		 ,  3		 , 351KMP		 , 1.190		 , 16		 , 354GEMM		 , 1.080		 ,  1		 , 374SORT		 , 1.118		 , 29		 , 330SPMV		 , 1.350		 ,  7		 , 376
AES		 , 1.154		 , 30		 , 359FFT		 , 1.168		 ,  5		 , 397SHA		 , 1.187		 ,  9		 , 375BFS		 , 1.484		 ,  3		 , 352KMP		 , 1.187		 , 16		 , 355GEMM		 , 1.077		 ,  1		 , 374SORT		 , 1.115		 , 29		 , 331SPMV		 , 1.346		 ,  7		 , 377
AES		 , 1.151		 , 30		 , 359FFT		 , 1.164		 ,  5		 , 398SHA		 , 1.184		 ,  9		 , 377BFS		 , 1.479		 ,  3		 , 352KMP		 , 1.184		 , 16		 , 356GEMM		 , 1.074		 ,  1		 , 375SORT		 , 1.112		 , 29		 , 334SPMV		 , 1.342		 ,  7		 , 377
AES		 , 1.148		 , 30		 , 359FFT		 , 1.161		 ,  5		 , 399SHA		 , 1.180		 ,  9		 , 377BFS		 , 1.475		 ,  3		 , 353KMP		 , 1.180		 , 16		 , 356GEMM		 , 1.071		 ,  1		 , 375SORT		 , 1.109		 , 29		 , 337SPMV		 , 1.339		 ,  7		 , 380
AES		 , 1.144		 , 30		 , 359FFT		 , 1.158		 ,  5		 , 400SHA		 , 1.177		 ,  9		 , 378BFS		 , 1.471		 ,  3		 , 355KMP		 , 1.177		 , 16		 , 358GEMM		 , 1.068		 ,  1		 , 376SORT		 , 1.144		 , 30		 , 337SPMV		 , 1.335		 ,  7		 , 381
AES		 , 1.141		 , 30		 , 360FFT		 , 1.155		 ,  5		 , 400SHA		 , 1.174		 ,  9		 , 378BFS		 , 1.467		 ,  3		 , 357KMP		 , 1.174		 , 16		 , 361GEMM		 , 1.065		 ,  1		 , 376SORT		 , 1.141		 , 30		 , 338SPMV		 , 1.332		 ,  7		 , 382
AES		 , 1.138		 , 30		 , 360FFT		 , 1.152		 ,  5		 , 400SHA		 , 1.171		 ,  9		 , 381BFS		 , 1.463		 ,  3		 , 360KMP		 , 1.171		 , 16		 , 363GEMM		 , 1.062		 ,  1		 , 376SORT		 , 1.138		 , 30		 , 338SPMV		 , 1.328		 ,  7		 , 382
AES		 , 1.135		 , 30		 , 362FFT		 , 1.149		 ,  5		 , 400SHA		 , 1.168		 ,  9		 , 381BFS		 , 1.459		 ,  3		 , 361KMP		 , 1.168		 , 16		 , 364GEMM		 , 1.059		 ,  1		 , 378SORT		 , 1.135		 , 30		 , 338SPMV		 , 1.324		 ,  7		 , 384
AES		 , 1.132		 , 30		 , 362FFT		 , 1.146		 ,  5		 , 403SHA		 , 1.164		 ,  9		 , 381BFS		 , 1.456		 ,  3		 , 362KMP		 , 1.164		 , 16		 , 365GEMM		 , 2.113		 ,  2		 , 378SORT		 , 1.132		 , 30		 , 339SPMV		 , 1.321		 ,  7		 , 386
AES		 , 1.129		 , 30		 , 362FFT		 , 1.142		 ,  5		 , 403SHA		 , 1.161		 ,  9		 , 381BFS		 , 1.452		 ,  3		 , 363KMP		 , 1.161		 , 16		 , 367GEMM		 , 2.108		 ,  2		 , 379SORT		 , 1.129		 , 30		 , 342SPMV		 , 1.317		 ,  7		 , 387
AES		 , 1.126		 , 30		 , 363FFT		 , 1.139		 ,  5		 , 403SHA		 , 1.158		 ,  9		 , 381BFS		 , 1.448		 ,  3		 , 364KMP		 , 1.158		 , 16		 , 369GEMM		 , 2.102		 ,  2		 , 379SORT		 , 1.126		 , 30		 , 342SPMV		 , 1.314		 ,  7		 , 391
AES		 , 1.123		 , 30		 , 367FFT		 , 1.136		 ,  5		 , 404SHA		 , 1.155		 ,  9		 , 381BFS		 , 1.444		 ,  3		 , 364KMP		 , 1.155		 , 16		 , 369GEMM		 , 2.096		 ,  2		 , 381SORT		 , 1.123		 , 30		 , 342SPMV		 , 1.310		 ,  7		 , 392
AES		 , 1.120		 , 30		 , 368FFT		 , 1.133		 ,  5		 , 406SHA		 , 1.152		 ,  9		 , 381BFS		 , 1.440		 ,  3		 , 365KMP		 , 1.152		 , 16		 , 370GEMM		 , 2.091		 ,  2		 , 382SORT		 , 1.120		 , 30		 , 342SPMV		 , 1.307		 ,  7		 , 394
AES		 , 1.117		 , 30		 , 368FFT		 , 1.356		 ,  6		 , 409SHA		 , 1.149		 ,  9		 , 383BFS		 , 1.436		 ,  3		 , 365KMP		 , 1.221		 , 17		 , 370GEMM		 , 2.085		 ,  2		 , 383SORT		 , 1.117		 , 30		 , 342SPMV		 , 1.303		 ,  7		 , 396
AES		 , 1.114		 , 30		 , 370FFT		 , 1.353		 ,  6		 , 410SHA		 , 1.146		 ,  9		 , 383BFS		 , 1.432		 ,  3		 , 367KMP		 , 1.218		 , 17		 , 370GEMM		 , 2.080		 ,  2		 , 385SORT		 , 1.114		 , 30		 , 343SPMV		 , 1.300		 ,  7		 , 396
AES		 , 1.111		 , 30		 , 373FFT		 , 1.349		 ,  6		 , 411SHA		 , 1.143		 ,  9		 , 383BFS		 , 1.429		 ,  3		 , 368KMP		 , 1.214		 , 17		 , 370GEMM		 , 2.074		 ,  2		 , 385SORT		 , 1.148		 , 31		 , 344SPMV		 , 1.296		 ,  7		 , 398
AES		 , 1.108		 , 30		 , 373FFT		 , 1.346		 ,  6		 , 414SHA		 , 1.140		 ,  9		 , 384BFS		 , 1.425		 ,  3		 , 370KMP		 , 1.211		 , 17		 , 370GEMM		 , 2.069		 ,  2		 , 385SORT		 , 1.145		 , 31		 , 344SPMV		 , 1.293		 ,  7		 , 400
AES		 , 1.105		 , 30		 , 375FFT		 , 1.342		 ,  6		 , 414SHA		 , 1.137		 ,  9		 , 386BFS		 , 1.421		 ,  3		 , 370KMP		 , 1.208		 , 17		 , 370GEMM		 , 2.063		 ,  2		 , 386SORT		 , 1.142		 , 31		 , 345SPMV		 , 1.289		 ,  7		 , 402
AES		 , 1.102		 , 30		 , 375FFT		 , 1.339		 ,  6		 , 415SHA		 , 1.134		 ,  9		 , 386BFS		 , 1.417		 ,  3		 , 370KMP		 , 1.205		 , 17		 , 370GEMM		 , 2.058		 ,  2		 , 388SORT		 , 1.139		 , 31		 , 347SPMV		 , 1.286		 ,  7		 , 405
AES		 , 1.099		 , 30		 , 376FFT		 , 1.335		 ,  6		 , 417SHA		 , 1.131		 ,  9		 , 386BFS		 , 1.414		 ,  3		 , 371KMP		 , 1.202		 , 17		 , 371GEMM		 , 2.052		 ,  2		 , 389SORT		 , 1.136		 , 31		 , 348SPMV		 , 1.283		 ,  7		 , 406
AES		 , 1.097		 , 30		 , 378FFT		 , 1.332		 ,  6		 , 418SHA		 , 1.128		 ,  9		 , 386BFS		 , 1.410		 ,  3		 , 373KMP		 , 1.198		 , 17		 , 371GEMM		 , 2.047		 ,  2		 , 390SORT		 , 1.133		 , 31		 , 350SPMV		 , 1.279		 ,  7		 , 406
AES		 , 1.130		 , 31		 , 378FFT		 , 1.328		 ,  6		 , 420SHA		 , 1.250		 , 10		 , 386BFS		 , 1.406		 ,  3		 , 374KMP		 , 1.195		 , 17		 , 374GEMM		 , 2.042		 ,  2		 , 392SORT		 , 1.130		 , 31		 , 350SPMV		 , 1.276		 ,  7		 , 406
AES		 , 1.164		 , 32		 , 378FFT		 , 1.325		 ,  6		 , 420SHA		 , 1.247		 , 10		 , 387BFS		 , 1.403		 ,  3		 , 374KMP		 , 1.192		 , 17		 , 376GEMM		 , 2.036		 ,  2		 , 393SORT		 , 1.127		 , 31		 , 351SPMV		 , 1.273		 ,  7		 , 409
AES		 , 1.161		 , 32		 , 378FFT		 , 1.321		 ,  6		 , 420SHA		 , 1.244		 , 10		 , 390BFS		 , 1.399		 ,  3		 , 377KMP		 , 1.189		 , 17		 , 377GEMM		 , 2.031		 ,  2		 , 393SORT		 , 1.124		 , 31		 , 351SPMV		 , 1.269		 ,  7		 , 410
AES		 , 1.158		 , 32		 , 379FFT		 , 1.318		 ,  6		 , 420SHA		 , 1.240		 , 10		 , 390BFS		 , 1.395		 ,  3		 , 378KMP		 , 1.186		 , 17		 , 379GEMM		 , 2.026		 ,  2		 , 395SORT		 , 1.121		 , 31		 , 352SPMV		 , 1.266		 ,  7		 , 411
AES		 , 1.155		 , 32		 , 379FFT		 , 1.314		 ,  6		 , 420SHA		 , 1.237		 , 10		 , 390BFS		 , 1.392		 ,  3		 , 381KMP		 , 1.183		 , 17		 , 379GEMM		 , 2.021		 ,  2		 , 395SORT		 , 1.119		 , 31		 , 353SPMV		 , 1.263		 ,  7		 , 415
AES		 , 1.152		 , 32		 , 379FFT		 , 1.311		 ,  6		 , 420SHA		 , 1.234		 , 10		 , 391BFS		 , 1.388		 ,  3		 , 382KMP		 , 1.180		 , 17		 , 382GEMM		 , 2.015		 ,  2		 , 396SORT		 , 1.116		 , 31		 , 354SPMV		 , 1.260		 ,  7		 , 416
AES		 , 1.149		 , 32		 , 379FFT		 , 1.308		 ,  6		 , 420SHA		 , 1.231		 , 10		 , 392BFS		 , 1.385		 ,  3		 , 385KMP		 , 1.177		 , 17		 , 383GEMM		 , 2.010		 ,  2		 , 397SORT		 , 1.113		 , 31		 , 355SPMV		 , 1.256		 ,  7		 , 417
AES		 , 1.146		 , 32		 , 379FFT		 , 1.304		 ,  6		 , 420SHA		 , 1.228		 , 10		 , 394BFS		 , 1.381		 ,  3		 , 387KMP		 , 1.174		 , 17		 , 384GEMM		 , 2.005		 ,  2		 , 399SORT		 , 1.110		 , 31		 , 356SPMV		 , 1.253		 ,  7		 , 417
AES		 , 1.143		 , 32		 , 379FFT		 , 1.301		 ,  6		 , 421SHA		 , 1.224		 , 10		 , 395BFS		 , 1.378		 ,  3		 , 389KMP		 , 1.171		 , 17		 , 385GEMM		 , 2.000		 ,  2		 , 401SORT		 , 1.107		 , 31		 , 356SPMV		 , 1.250		 ,  7		 , 418
AES		 , 1.140		 , 32		 , 380FFT		 , 1.298		 ,  6		 , 423SHA		 , 1.221		 , 10		 , 396BFS		 , 1.374		 ,  3		 , 390KMP		 , 1.168		 , 17		 , 385GEMM		 , 1.995		 ,  2		 , 401SORT		 , 1.104		 , 31		 , 356SPMV		 , 1.247		 ,  7		 , 421
AES		 , 1.173		 , 33		 , 381FFT		 , 1.294		 ,  6		 , 426SHA		 , 1.218		 , 10		 , 398BFS		 , 1.371		 ,  3		 , 390KMP		 , 1.165		 , 17		 , 385GEMM		 , 1.990		 ,  2		 , 402SORT		 , 1.102		 , 31		 , 357SPMV		 , 1.244		 ,  7		 , 421
AES		 , 1.170		 , 33		 , 381FFT		 , 1.291		 ,  6		 , 429SHA		 , 1.215		 , 10		 , 398BFS		 , 1.367		 ,  3		 , 390KMP		 , 1.162		 , 17		 , 385GEMM		 , 1.985		 ,  2		 , 403SORT		 , 1.099		 , 31		 , 358SPMV		 , 1.241		 ,  7		 , 424
AES		 , 1.167		 , 33		 , 382FFT		 , 1.288		 ,  6		 , 430SHA		 , 1.212		 , 10		 , 401BFS		 , 1.364		 ,  3		 , 392KMP		 , 1.159		 , 17		 , 385GEMM		 , 1.980		 ,  2		 , 404SORT		 , 1.096		 , 31		 , 358SPMV		 , 1.237		 ,  7		 , 424
AES		 , 1.164		 , 33		 , 383FFT		 , 1.285		 ,  6		 , 431SHA		 , 1.209		 , 10		 , 402BFS		 , 1.360		 ,  3		 , 392KMP		 , 1.156		 , 17		 , 385GEMM		 , 1.975		 ,  2		 , 406SORT		 , 1.093		 , 31		 , 360SPMV		 , 1.234		 ,  7		 , 425
